# board=.../KarasolBaxCont/KarasolboxCont.bot.etch.tap
# tool size=0.100000
# pass=1
-32.31153,50.57169,-32.45160,50.67347
-32.45160,50.67347,-32.57403,50.79590
-32.57403,50.79590,-32.67580,50.93597
-32.67580,50.93597,-32.75441,51.09024
-32.75441,51.09024,-32.80791,51.25491
-32.80791,51.25491,-32.83500,51.42592
-32.83500,51.42592,-32.83500,51.59907
-32.83500,51.59907,-32.80791,51.77008
-32.80791,51.77008,-32.75441,51.93475
-32.75441,51.93475,-32.67580,52.08902
-32.67580,52.08902,-32.57403,52.22910
-32.57403,52.22910,-32.45160,52.35153
-32.45160,52.35153,-32.31153,52.45330
-32.31153,52.45330,-32.15725,52.53191
-32.15725,52.53191,-31.99258,52.58541
-31.99258,52.58541,-31.82157,52.61250
-31.82157,52.61250,-31.64843,52.61250
-31.64843,52.61250,-31.47741,52.58541
-31.47741,52.58541,-31.31274,52.53191
-31.31274,52.53191,-31.15847,52.45330
-31.15847,52.45330,-31.01840,52.35153
-31.01840,52.35153,-30.89597,52.22910
-30.89597,52.22910,-30.80217,52.10000
-30.80217,52.10000,-30.60711,52.10000
-30.60711,52.10000,-26.00010,56.70701
-26.00010,56.70701,-25.90701,56.80010
-25.90701,56.80010,-25.79299,56.86592
-25.79299,56.86592,-25.66583,56.90000
-25.66583,56.90000,-23.93417,56.90000
-23.93417,56.90000,-23.80701,56.86592
-23.80701,56.86592,-23.69299,56.80010
-23.69299,56.80010,-9.69299,42.80010
-9.69299,42.80010,-9.59990,42.70701
-9.59990,42.70701,-9.53407,42.59299
-9.53407,42.59299,-9.50000,42.46583
-9.50000,42.46583,-9.50000,40.60711
-9.50000,40.60711,-8.65062,39.75773
-8.65062,39.75773,-8.63941,39.79225
-8.63941,39.79225,-8.56080,39.94653
-8.56080,39.94653,-8.45903,40.08660
-8.45903,40.08660,-8.33660,40.20903
-8.33660,40.20903,-8.19653,40.31080
-8.19653,40.31080,-8.04225,40.38941
-8.04225,40.38941,-7.87758,40.44291
-7.87758,40.44291,-7.70657,40.47000
-7.70657,40.47000,-7.53343,40.47000
-7.53343,40.47000,-7.36241,40.44291
-7.36241,40.44291,-7.19774,40.38941
-7.19774,40.38941,-7.04347,40.31080
-7.04347,40.31080,-6.90340,40.20903
-6.90340,40.20903,-6.78097,40.08660
-6.78097,40.08660,-6.67919,39.94653
-6.67919,39.94653,-6.60059,39.79225
-6.60059,39.79225,-6.54708,39.62758
-6.54708,39.62758,-6.52000,39.45657
-6.52000,39.45657,-6.52000,39.28343
-6.52000,39.28343,-6.54708,39.11241
-6.54708,39.11241,-6.60059,38.94774
-6.60059,38.94774,-6.67919,38.79347
-6.67919,38.79347,-6.78097,38.65340
-6.78097,38.65340,-6.90340,38.53097
-6.90340,38.53097,-7.04347,38.42919
-7.04347,38.42919,-7.19774,38.35059
-7.19774,38.35059,-7.36241,38.29708
-7.36241,38.29708,-7.53343,38.27000
-7.53343,38.27000,-7.70657,38.27000
-7.70657,38.27000,-7.87758,38.29708
-7.87758,38.29708,-8.04225,38.35059
-8.04225,38.35059,-8.19653,38.42919
-8.19653,38.42919,-8.33660,38.53097
-8.33660,38.53097,-8.34926,38.54363
-8.34926,38.54363,-15.50000,31.39289
-15.50000,31.39289,-15.50000,26.85643
-15.50000,26.85643,-15.49791,26.84727
-15.49791,26.84727,-15.50000,26.79073
-15.50000,26.79073,-15.50000,26.73417
-15.50000,26.73417,-15.50243,26.72510
-15.50243,26.72510,-15.50278,26.71571
-15.50278,26.71571,-15.51944,26.66163
-15.51944,26.66163,-15.53408,26.60701
-15.53408,26.60701,-15.53877,26.59887
-15.53877,26.59887,-15.54154,26.58989
-15.54154,26.58989,-15.57161,26.54200
-15.57161,26.54200,-15.59990,26.49299
-15.59990,26.49299,-15.60655,26.48635
-15.60655,26.48635,-15.61154,26.47839
-15.61154,26.47839,-15.64000,26.45197
-15.64000,26.45197,-15.64000,26.05011
-15.64000,26.05011,-15.65523,26.01335
-15.65523,26.01335,-15.68335,25.98522
-15.68335,25.98522,-15.72011,25.97000
-15.72011,25.97000,-15.90000,25.97000
-15.90000,25.97000,-15.90000,22.73417
-15.90000,22.73417,-15.93407,22.60701
-15.93407,22.60701,-15.99990,22.49299
-15.99990,22.49299,-16.63860,21.85429
-16.63860,21.85429,-16.63860,19.66511
-16.63860,19.66511,-16.65383,19.62835
-16.65383,19.62835,-16.68195,19.60023
-16.68195,19.60023,-16.71871,19.58500
-16.71871,19.58500,-18.10789,19.58500
-18.10789,19.58500,-21.29299,16.39990
-22.02097,18.33340,-22.14340,18.21097
-22.14340,18.21097,-22.28347,18.10919
-22.28347,18.10919,-22.43774,18.03059
-22.43774,18.03059,-22.60241,17.97708
-22.60241,17.97708,-22.77342,17.95000
-22.77342,17.95000,-22.94657,17.95000
-22.94657,17.95000,-23.11758,17.97708
-23.11758,17.97708,-23.28225,18.03059
-23.28225,18.03059,-23.43652,18.10919
-23.43652,18.10919,-23.57660,18.21097
-23.57660,18.21097,-23.69903,18.33340
-23.69903,18.33340,-23.80080,18.47347
-23.80080,18.47347,-23.87941,18.62774
-23.87941,18.62774,-23.93291,18.79241
-23.93291,18.79241,-23.96000,18.96343
-23.96000,18.96343,-23.96000,19.13657
-23.96000,19.13657,-23.93291,19.30758
-23.93291,19.30758,-23.87941,19.47225
-23.87941,19.47225,-23.80080,19.62653
-23.80080,19.62653,-23.69903,19.76660
-23.69903,19.76660,-23.57660,19.88903
-23.57660,19.88903,-23.43652,19.99080
-23.43652,19.99080,-23.28225,20.06941
-23.28225,20.06941,-23.11758,20.12291
-23.11758,20.12291,-22.94657,20.15000
-22.94657,20.15000,-22.77342,20.15000
-22.77342,20.15000,-22.60241,20.12291
-22.60241,20.12291,-22.43774,20.06941
-22.43774,20.06941,-22.28347,19.99080
-22.28347,19.99080,-22.14340,19.88903
-22.14340,19.88903,-22.02097,19.76660
-22.02097,19.76660,-21.91919,19.62653
-21.91919,19.62653,-21.84059,19.47225
-21.84059,19.47225,-21.78708,19.30758
-21.78708,19.30758,-21.76000,19.13657
-21.76000,19.13657,-21.76000,18.96343
-21.76000,18.96343,-21.78708,18.79241
-21.78708,18.79241,-21.84059,18.62774
-21.84059,18.62774,-21.91919,18.47347
-21.91919,18.47347,-22.02097,18.33340
-22.02097,20.87340,-22.14340,20.75097
-22.14340,20.75097,-22.28347,20.64919
-22.28347,20.64919,-22.43774,20.57059
-22.43774,20.57059,-22.60241,20.51708
-22.60241,20.51708,-22.77342,20.49000
-22.77342,20.49000,-22.94657,20.49000
-22.94657,20.49000,-23.11758,20.51708
-23.11758,20.51708,-23.28225,20.57059
-23.28225,20.57059,-23.43652,20.64919
-23.43652,20.64919,-23.57660,20.75097
-23.57660,20.75097,-23.69903,20.87340
-23.69903,20.87340,-23.80080,21.01347
-23.80080,21.01347,-23.84489,21.10000
-23.84489,21.10000,-39.53390,21.10000
-39.53390,21.10000,-39.60683,20.95687
-39.60683,20.95687,-39.71859,20.80304
-39.71859,20.80304,-39.85304,20.66859
-39.85304,20.66859,-40.00687,20.55682
-40.00687,20.55682,-40.17629,20.47050
-40.17629,20.47050,-40.35713,20.41174
-40.35713,20.41174,-40.54492,20.38200
-40.54492,20.38200,-40.73507,20.38200
-40.73507,20.38200,-40.92287,20.41174
-40.92287,20.41174,-41.10371,20.47050
-41.10371,20.47050,-41.27313,20.55682
-41.27313,20.55682,-41.42696,20.66859
-41.42696,20.66859,-41.56141,20.80304
-41.56141,20.80304,-41.67317,20.95687
-41.67317,20.95687,-41.75949,21.12629
-41.75949,21.12629,-41.81825,21.30713
-41.81825,21.30713,-41.84800,21.49493
-41.84800,21.49493,-41.84800,21.68507
-41.84800,21.68507,-41.81825,21.87287
-41.81825,21.87287,-41.75949,22.05371
-41.75949,22.05371,-41.67317,22.22313
-41.67317,22.22313,-41.56141,22.37696
-41.56141,22.37696,-41.42696,22.51141
-41.42696,22.51141,-41.27313,22.62317
-41.27313,22.62317,-41.10371,22.70949
-41.10371,22.70949,-40.92287,22.76825
-40.92287,22.76825,-40.73507,22.79800
-40.73507,22.79800,-40.54492,22.79800
-40.54492,22.79800,-40.35713,22.76825
-40.35713,22.76825,-40.17629,22.70949
-40.17629,22.70949,-40.00687,22.62317
-40.00687,22.62317,-39.85304,22.51141
-39.85304,22.51141,-39.71859,22.37696
-39.71859,22.37696,-39.60683,22.22313
-39.60683,22.22313,-39.54409,22.10000
-39.54409,22.10000,-23.83470,22.10000
-23.83470,22.10000,-23.80080,22.16653
-23.80080,22.16653,-23.69903,22.30660
-23.69903,22.30660,-23.57660,22.42903
-23.57660,22.42903,-23.43652,22.53080
-23.43652,22.53080,-23.28225,22.60941
-23.28225,22.60941,-23.11758,22.66291
-23.11758,22.66291,-22.94657,22.69000
-22.94657,22.69000,-22.77342,22.69000
-22.77342,22.69000,-22.60241,22.66291
-22.60241,22.66291,-22.43774,22.60941
-22.43774,22.60941,-22.28347,22.53080
-22.28347,22.53080,-22.14340,22.42903
-22.14340,22.42903,-22.02097,22.30660
-22.02097,22.30660,-21.91919,22.16653
-21.91919,22.16653,-21.84059,22.01225
-21.84059,22.01225,-21.78708,21.84758
-21.78708,21.84758,-21.76000,21.67657
-21.76000,21.67657,-21.76000,21.50343
-21.76000,21.50343,-21.78708,21.33241
-21.78708,21.33241,-21.84059,21.16774
-21.84059,21.16774,-21.91919,21.01347
-21.91919,21.01347,-22.02097,20.87340
-22.02097,23.41340,-22.14340,23.29097
-22.14340,23.29097,-22.28347,23.18919
-22.28347,23.18919,-22.43774,23.11059
-22.43774,23.11059,-22.60241,23.05708
-22.60241,23.05708,-22.77342,23.03000
-22.77342,23.03000,-22.94657,23.03000
-22.94657,23.03000,-23.11758,23.05708
-23.11758,23.05708,-23.28225,23.11059
-23.28225,23.11059,-23.43652,23.18919
-23.43652,23.18919,-23.57660,23.29097
-23.57660,23.29097,-23.69903,23.41340
-23.69903,23.41340,-23.80080,23.55347
-23.80080,23.55347,-23.87941,23.70774
-23.87941,23.70774,-23.93291,23.87241
-23.93291,23.87241,-23.96000,24.04343
-23.96000,24.04343,-23.96000,24.21657
-23.96000,24.21657,-23.93291,24.38758
-23.93291,24.38758,-23.87941,24.55225
-23.87941,24.55225,-23.80080,24.70653
-23.80080,24.70653,-23.69903,24.84660
-23.69903,24.84660,-23.57660,24.96903
-23.57660,24.96903,-23.43652,25.07080
-23.43652,25.07080,-23.28225,25.14941
-23.28225,25.14941,-23.11758,25.20291
-23.11758,25.20291,-22.94657,25.23000
-22.94657,25.23000,-22.77342,25.23000
-22.77342,25.23000,-22.60241,25.20291
-22.60241,25.20291,-22.43774,25.14941
-22.43774,25.14941,-22.28347,25.07080
-22.28347,25.07080,-22.14340,24.96903
-22.14340,24.96903,-22.02097,24.84660
-22.02097,24.84660,-21.91919,24.70653
-21.91919,24.70653,-21.84059,24.55225
-21.84059,24.55225,-21.78708,24.38758
-21.78708,24.38758,-21.76000,24.21657
-21.76000,24.21657,-21.76000,24.04343
-21.76000,24.04343,-21.78708,23.87241
-21.78708,23.87241,-21.84059,23.70774
-21.84059,23.70774,-21.91919,23.55347
-21.91919,23.55347,-22.02097,23.41340
-22.02097,25.95340,-22.14340,25.83097
-22.14340,25.83097,-22.28347,25.72919
-22.28347,25.72919,-22.43774,25.65059
-22.43774,25.65059,-22.60241,25.59708
-22.60241,25.59708,-22.77342,25.57000
-22.77342,25.57000,-22.94657,25.57000
-22.94657,25.57000,-23.11758,25.59708
-23.11758,25.59708,-23.28225,25.65059
-23.28225,25.65059,-23.43652,25.72919
-23.43652,25.72919,-23.57660,25.83097
-23.57660,25.83097,-23.69903,25.95340
-23.69903,25.95340,-23.80080,26.09347
-23.80080,26.09347,-23.87941,26.24774
-23.87941,26.24774,-23.93291,26.41241
-23.93291,26.41241,-23.96000,26.58343
-23.96000,26.58343,-23.96000,26.75657
-23.96000,26.75657,-23.93291,26.92758
-23.93291,26.92758,-23.87941,27.09225
-23.87941,27.09225,-23.80080,27.24653
-23.80080,27.24653,-23.69903,27.38660
-23.69903,27.38660,-23.57660,27.50903
-23.57660,27.50903,-23.43652,27.61080
-23.43652,27.61080,-23.28225,27.68941
-23.28225,27.68941,-23.11758,27.74291
-23.11758,27.74291,-22.94657,27.77000
-22.94657,27.77000,-22.77342,27.77000
-22.77342,27.77000,-22.60241,27.74291
-22.60241,27.74291,-22.43774,27.68941
-22.43774,27.68941,-22.28347,27.61080
-22.28347,27.61080,-22.14340,27.50903
-22.14340,27.50903,-22.02097,27.38660
-22.02097,27.38660,-21.91919,27.24653
-21.91919,27.24653,-21.84059,27.09225
-21.84059,27.09225,-21.78708,26.92758
-21.78708,26.92758,-21.76000,26.75657
-21.76000,26.75657,-21.76000,26.58343
-21.76000,26.58343,-21.78708,26.41241
-21.78708,26.41241,-21.84059,26.24774
-21.84059,26.24774,-21.91919,26.09347
-21.91919,26.09347,-22.02097,25.95340
-22.02097,28.49340,-22.14340,28.37097
-22.14340,28.37097,-22.28347,28.26919
-22.28347,28.26919,-22.43774,28.19059
-22.43774,28.19059,-22.60241,28.13708
-22.60241,28.13708,-22.77342,28.11000
-22.77342,28.11000,-22.94657,28.11000
-22.94657,28.11000,-23.11758,28.13708
-23.11758,28.13708,-23.28225,28.19059
-23.28225,28.19059,-23.43652,28.26919
-23.43652,28.26919,-23.57660,28.37097
-23.57660,28.37097,-23.69903,28.49340
-23.69903,28.49340,-23.80080,28.63347
-23.80080,28.63347,-23.87941,28.78774
-23.87941,28.78774,-23.93291,28.95241
-23.93291,28.95241,-23.96000,29.12343
-23.96000,29.12343,-23.96000,29.29657
-23.96000,29.29657,-23.93291,29.46758
-23.93291,29.46758,-23.87941,29.63225
-23.87941,29.63225,-23.80080,29.78653
-23.80080,29.78653,-23.69903,29.92660
-23.69903,29.92660,-23.57660,30.04903
-23.57660,30.04903,-23.43652,30.15080
-23.43652,30.15080,-23.28225,30.22941
-23.28225,30.22941,-23.11758,30.28291
-23.11758,30.28291,-22.94657,30.31000
-22.94657,30.31000,-22.77342,30.31000
-22.77342,30.31000,-22.60241,30.28291
-22.60241,30.28291,-22.43774,30.22941
-22.43774,30.22941,-22.28347,30.15080
-22.28347,30.15080,-22.14340,30.04903
-22.14340,30.04903,-22.02097,29.92660
-22.02097,29.92660,-21.91919,29.78653
-21.91919,29.78653,-21.84059,29.63225
-21.84059,29.63225,-21.78708,29.46758
-21.78708,29.46758,-21.76000,29.29657
-21.76000,29.29657,-21.76000,29.12343
-21.76000,29.12343,-21.78708,28.95241
-21.78708,28.95241,-21.84059,28.78774
-21.84059,28.78774,-21.91919,28.63347
-21.91919,28.63347,-22.02097,28.49340
-22.02097,31.03340,-22.14340,30.91097
-22.14340,30.91097,-22.28347,30.80919
-22.28347,30.80919,-22.43774,30.73059
